cluster_id,ra,dec,parallax,pmra,pmdec,n_members,l,b,age_myr
NGC_6318,259.044,-39.424,0.41,-0.74,-2.451,149,347.90246656525414,-0.6859780264036298,9.772367059324806
NGC_6322,259.625,-42.937,0.728,0.183,-2.272,60,345.2848736217648,-3.071091449495914,14.791086480080835
NGC_6357,261.185,-34.203,0.567,-0.854,-2.083,94,353.1664382394219,0.8899957556517679,
NGC_637,25.775,64.038,0.338,-1.204,0.026,68,128.54981150734818,1.7312013597510292,38.01893295314407
NGC_6383,263.673,-32.573,0.873,2.596,-1.708,245,355.6720442981844,0.056867735449460596,3.9810708313250576
NGC_6396,264.399,-35.013,0.353,-0.451,-2.05,58,353.94101909676573,-1.765748555504519,15.13560650178649
NGC_6400,265.062,-36.957,0.797,0.499,-2.549,185,352.579309950467,-3.254479062264771,301.99485372543654
NGC_6404,264.916,-33.224,0.355,0.194,-0.705,227,355.6830011443363,-1.1731125664074782,100.0
NGC_6405,265.069,-32.242,2.172,-1.306,-5.847,573,356.5834460682199,-0.7604134786705363,34.67368199963294
NGC_6416,266.014,-32.344,0.922,-1.946,-2.327,251,356.9179036586297,-1.4930474105167437,229.0865841769215
NGC_6425,266.733,-31.507,0.987,3.801,-1.647,128,357.9506083030598,-1.5781301186624237,467.73522345578175
NGC_6444,267.408,-34.816,0.524,-0.936,-0.902,86,355.4013439069792,-3.765534627008296,177.82794100389228
NGC_6451,267.675,-30.206,0.304,-0.105,-1.335,150,359.4828251403653,-1.6015618695731964,25.703948796691975
NGC_6469,268.277,-22.3,0.587,0.638,0.813,48,6.5603425504037,1.9650902432175452,69.18312139914401
NGC_6475,268.447,-34.841,3.572,3.099,-5.426,819,355.8129240186586,-4.513519473292905,223.87231049868672
NGC_6494,269.237,-18.987,1.354,0.284,-1.809,724,9.877857108134487,2.8575341546216513,380.18932953144076
NGC_6520,270.856,-27.884,0.556,0.688,-0.418,44,2.8875133605375964,-2.8461234827447597,123.026920306321
NGC_6531,271.036,-22.505,0.798,0.525,-1.521,158,7.655997116400679,-0.34752157275116347,12.88249947737535
NGC_654,26.008,61.883,0.313,-1.086,-0.265,329,129.08617903085513,-0.35868853747677665,9.772367059324806
NGC_6561,272.659,-16.74,0.655,-0.002,-0.754,54,13.436231111437085,1.1227717898720018,18.620870548831206
NGC_6568,273.192,-21.612,0.936,0.593,-1.377,150,9.406385991585632,-1.6617414740926877,870.9627484287174
NGC_6583,273.962,-22.143,0.413,1.303,0.11,170,9.280396484361143,-2.543042668275008,1202.2642234116693
NGC_659,26.108,60.679,0.287,-0.796,-0.257,138,129.37797034688677,-1.527792514919696,15.48816822976791
NGC_6603,274.616,-18.409,0.324,0.119,-2.042,403,12.861193810141579,-1.3134795061613582,218.77623926123007
NGC_6611,274.688,-13.792,0.566,0.178,-1.576,348,16.961452967948773,0.8105746247297391,
NGC_6613,274.989,-17.089,0.64,-0.508,-0.917,25,14.192712658262634,-1.003016708543481,18.197018176288072
NGC_663,26.586,61.212,0.32,-1.11,-0.235,468,129.49441200546798,-0.9582131745646532,29.512078009328953
NGC_6631,276.79,-12.029,0.329,-0.388,-2.918,74,19.479666335097214,-0.17154837393039263,199.5263191254866
NGC_6633,276.845,6.615,2.525,1.198,-1.811,149,36.12230121938018,8.34654562875404,691.8312139914402
NGC_6645,278.158,-16.918,0.543,1.34,-0.633,312,15.754546571855881,-3.606402941949459,512.861429039393
NGC_6649,278.359,-10.399,0.467,-0.007,-0.055,483,21.63725652308655,-0.7802814077727872,70.79456289251887
NGC_6664,279.125,-8.194,0.468,-0.089,-2.561,179,23.94281942195454,-0.43622826307190743,223.87231049868672
NGC_6694,281.317,-9.386,0.524,0.144,-1.411,163,23.872647302735068,-2.9077471362101615,141.25363038976317
NGC_6704,282.687,-5.203,0.434,-0.73,-3.139,125,28.220536283189276,-2.216926810211369,199.5263191254866
NGC_6705,282.766,-6.272,0.427,-1.568,-4.144,1183,27.303054574173316,-2.772589494289613,309.0293803866819
NGC_6709,282.836,10.334,0.911,1.414,-3.532,247,42.13931674331244,4.712495199317862,190.54595463785964
NGC_6716,283.616,-19.888,1.405,-1.476,-6.013,76,15.397082020207318,-9.565067371853297,97.72367059324804
NGC_6728,284.715,-8.953,0.536,1.312,-1.76,190,25.777944613951743,-5.706234782991688,602.559215586761
NGC_6735,285.155,-0.498,0.416,0.072,-1.274,139,33.53559776766907,-2.270024154313274,245.4710856206481
NGC_6755,286.942,4.224,0.376,-0.734,-3.529,217,38.55423885961414,-1.6963639281074028,144.54392628956643
NGC_6756,287.181,4.711,0.281,-1.584,-3.631,227,39.09649967244885,-1.6839864813412777,47.862990313698695
NGC_6791,290.221,37.778,0.192,-0.421,-2.269,1629,69.96435326561954,10.906460832887554,6309.576215861531
NGC_6793,290.817,22.159,1.669,3.795,3.544,185,56.18600852610257,3.3180387393035904,309.0293803866819
NGC_6800,291.664,25.008,0.953,0.438,-0.876,23,59.070812446139335,3.974422129713286,407.379955757968
NGC_6802,292.651,20.262,0.309,-2.814,-6.438,329,55.32824169260604,0.9124475631518156,660.6929837429628
NGC_6811,294.34,46.378,0.87,-3.399,-8.812,296,79.20719318626176,11.998295435991135,1071.5186464071412
NGC_6819,295.327,40.19,0.356,-2.916,-3.856,1527,73.98151560678166,8.481092454008738,2238.7231049868674
NGC_6823,295.794,23.321,0.446,-1.697,-5.304,140,59.423047769321514,-0.1387281398666601,2.3988335511359207
NGC_6827,297.22,21.213,0.103,-2.418,-5.465,111,58.26102414007009,-2.3376777636244626,1288.248533293805
NGC_6830,297.718,23.101,0.424,-3.213,-5.766,92,60.12320947368888,-1.7773302900344858,162.1810239813303
NGC_6834,298.052,29.399,0.272,-2.487,-5.094,211,65.69104181735715,1.1826298376320155,19.054616384945497
NGC_6846,299.112,32.349,0.089,-2.971,-4.994,53,68.68905765049584,1.92320777291061,489.7783461428336
NGC_6866,300.983,44.158,0.686,-1.365,-5.743,72,79.56154120001716,6.836780210060669,645.6548528681109
NGC_6871,301.548,35.765,0.514,-3.129,-6.437,430,72.65765063548203,2.0120763266519543,5.495405842387226
NGC_6910,305.797,40.771,0.545,-3.415,-5.359,127,78.67523215353464,2.01116408441763,13.489632380568445
NGC_6913,305.943,38.487,0.553,-3.409,-5.771,71,76.86763479554176,0.6098193450191615,21.877623926123007
NGC_6939,307.917,60.653,0.506,-1.841,-5.413,636,95.90742460997936,12.282479507680785,1698.2418624462762
NGC_6940,308.626,28.278,0.947,-1.954,-9.413,572,69.86517859726577,-7.162804256312133,1348.9632380568446
NGC_6991,313.621,47.4,1.765,5.593,8.509,243,87.35027442529204,1.5778594879351298,1548.8151224416983
NGC_6997,314.128,44.64,1.127,-4.275,-6.882,88,85.47232299192504,-0.47529682811275725,645.6548528681109
NGC_7024,316.524,41.498,0.817,0.096,-4.44,32,84.26492167178664,-3.863149851668679,208.92946627203617
NGC_7031,316.809,50.87,0.704,-1.242,-4.205,162,91.33622844590936,2.295349796181909,154.88151224416984
NGC_7039,317.663,45.597,1.293,-0.32,-2.542,109,87.84720807433628,-1.6995242493097569,21.877623926123007
NGC_7044,318.284,42.494,0.273,-4.976,-5.526,658,85.88788137808635,-4.148871609632444,1659.5879278457614
NGC_7058,320.448,50.822,2.73,7.432,2.889,26,92.89093729746396,0.6026416871957494,40.73804030443489
NGC_7062,320.862,46.385,0.398,-1.914,-4.045,94,89.9631393623981,-2.74327987095497,426.5796312095559
NGC_7063,321.122,36.507,1.477,1.524,-2.482,64,83.09289328481721,-9.88798087442642,97.72367059324804
NGC_7067,321.058,48.012,0.153,-3.089,-3.297,61,91.19942605804601,-1.676136879197675,6.165949477018448
NGC_7082,322.186,47.103,0.729,-0.293,-1.106,282,91.1157347323396,-2.8587994634558163,61.65949477018448
NGC_7086,322.624,51.593,0.59,-1.656,-1.629,595,94.4070258184623,0.2099259565595112,194.9844428490234
NGC_7092,322.889,48.247,3.337,-7.477,-19.738,154,92.24586576823857,-2.350652484640413,398.10752023765514
NGC_7128,325.991,53.715,0.261,-4.026,-4.111,172,97.34365013854692,0.428074328797268,26.302684539632835
NGC_7129,325.74,66.114,1.086,-1.759,-3.267,36,105.40302296392709,9.887075722440235,21.37961713919407
NGC_7142,326.29,65.782,0.392,-2.747,-1.288,375,105.35229955942,9.48962159636993,3090.293803866819
NGC_7160,328.448,62.589,1.05,-3.472,-1.378,45,104.0139664573891,6.4369579026422015,14.454392628956644
NGC_7209,331.224,46.508,0.82,2.255,0.283,274,95.4802084117873,-7.296232703663829,426.5796312095559
NGC_7226,332.605,55.398,0.185,-1.844,-2.065,40,101.40307115690038,-0.5949783877488545,478.6304286528699
NGC_7235,333.083,57.271,0.259,-3.757,-3.026,171,102.69225280817207,0.7893614280812505,9.332538499404743
NGC_7243,333.788,49.83,1.116,0.433,-2.857,291,98.82063496247922,-5.582026804825036,147.91086480080835
NGC_7245,333.812,54.336,0.273,-3.952,-3.249,230,101.37146027844439,-1.8635229860440614,602.559215586761
NGC_7261,335.056,58.128,0.278,-3.932,-2.909,76,104.04535065918553,0.9128412194728343,11.220189470737862
NGC_7281,336.259,57.869,0.432,-2.123,-1.238,40,104.44333747187002,0.35147409684319203,35.48135450617081
NGC_7296,337.0,52.321,0.395,-2.958,-2.712,64,101.88002867954295,-4.588320933320459,104.71296517666539
NGC_7380,341.817,58.125,0.333,-2.517,-2.144,93,107.12817678485844,-0.8849309900824563,4.168692736211187
NGC_7419,343.579,60.814,0.28,-2.759,-1.601,317,109.13117369064084,1.1197848209102275,
NGC_7423,343.789,57.096,0.239,-1.247,-1.25,124,107.61503026345866,-2.276890502716697,1584.8924964027185
NGC_743,29.614,60.13,0.881,-0.03,-1.708,52,131.1898550169632,-1.6628380087649073,100.0
NGC_744,29.652,55.473,0.729,-1.864,-1.79,65,132.4117925480044,-6.157573557566139,134.89632380568446
NGC_7510,347.767,60.579,0.286,-3.664,-2.193,297,110.90810820604155,0.07184639893639264,19.49844428490234
NGC_752,29.223,37.794,2.239,9.81,-11.713,223,136.95875708323567,-23.288434997542186,1174.8967293472915
NGC_7654,351.195,61.59,0.596,-1.938,-1.131,962,112.81554367801802,0.4321319344113577,154.88151224416984
NGC_7762,357.472,68.035,1.002,1.452,4.016,419,117.20602912432057,5.850140417622611,2041.739917404129
NGC_7788,359.179,61.395,0.3,-3.112,-1.762,137,116.42964268632853,-0.783987885132748,17.37799912893992
NGC_7789,-0.666,56.726,0.453,-0.922,-1.933,2897,115.52703975623847,-5.3659032601163545,1548.8151224416983
NGC_7790,-0.387,61.21,0.269,-3.276,-1.677,173,116.59520781512254,-1.0081630741824132,128.8248533293805
NGC_869,34.741,57.134,0.399,-0.689,-1.082,503,134.6256581732847,-3.737191563631778,15.13560650178649
NGC_884,35.584,57.149,0.398,-0.628,-1.066,322,135.05183480775838,-3.5682821336562602,17.78279410038923
NGC_886,35.898,63.8,0.954,3.186,-3.97,153,132.89298758598636,2.7248708685264185,812.8302305789093
NGC_957,38.343,57.553,0.405,-0.252,-1.073,114,136.2929065391552,-2.65032646047539,41.686927362111874
Negueruela_1,356.849,63.219,0.289,-2.988,-1.343,52,115.79128242236256,1.23857010106626,16.98243727045763
Patchick_3,79.12,45.584,0.561,-1.609,-1.288,27,162.90675630721688,4.298058923980412,
Patchick_75,303.758,33.925,0.113,-2.808,-4.421,21,72.10762980792587,-0.5122133955447842,
Patchick_90,101.181,-0.532,0.126,-0.15,1.063,16,212.64004130154967,-1.7363914535756377,1096.4780998322171
Patchick_94,247.397,-47.31,0.208,-2.993,-3.697,25,336.4579115384807,0.8557111279721266,
Pfleiderer_3,346.995,60.874,0.074,-1.826,-1.168,30,110.6723161936405,0.48889124478267,
Pismis_1,124.58,-37.102,0.145,-2.611,3.966,56,255.11587775854892,-0.7090759095964814,29.512078009328953
Pismis_11,138.974,-50.006,0.335,-5.397,3.926,46,271.65039048277623,-0.6987984159275439,3.311311069398671
Pismis_12,140.007,-45.131,0.431,-6.748,4.833,174,268.6534034761555,3.209643774787638,1230.26920306321
Pismis_15,143.684,-48.04,0.354,-5.302,3.329,117,272.4955801537627,2.8625370022911247,870.9627484287174
Pismis_16,147.812,-53.172,0.356,-5.794,3.471,1,277.8298956601099,0.6830942865422861,
Pismis_17,165.377,-59.873,0.366,-6.938,2.333,19,289.5391986406581,0.1091331494714327,
Pismis_18,204.227,-62.091,0.332,-5.658,-2.286,236,308.2254746509058,0.31251160032754677,575.440240605537
Pismis_19,217.666,-60.889,0.255,-5.46,-3.247,430,314.70979426417824,-0.3066926510204818,831.7639172213713
Pismis_2,124.477,-41.674,0.221,-4.756,5.325,199,258.85806168367907,-3.340713771694414,1862.0890993778678
Pismis_20,228.848,-59.073,0.291,-3.831,-2.911,97,320.5140951497229,-1.2062081602793095,
Pismis_21,229.199,-59.659,0.29,-4.143,-3.761,92,320.35835729268626,-1.7987769183936846,
Pismis_22,243.552,-51.869,0.102,-3.882,-4.263,41,331.4732319018997,-0.6049361580008116,
Pismis_23,245.99,-48.891,0.166,-2.679,-3.209,71,334.66836731590666,0.431316980874619,
Pismis_27,92.719,20.617,0.504,-0.14,-1.994,35,190.06702753822805,0.7966008131997228,5.370318199557904
Pismis_3,127.834,-38.64,0.403,-4.809,6.645,980,257.8532402573527,0.5029344879960348,3162.2776601683795
Pismis_4,128.79,-44.407,1.414,-8.236,5.337,98,262.9154124824416,-2.352855919878557,120.22642234116694
Pismis_5,129.407,-39.603,1.026,-5.494,4.275,80,259.3548581798467,0.9053785946947276,10.0
Pismis_7,130.287,-38.699,0.15,-3.312,2.793,109,259.0530451803595,1.9971087270345749,776.2477302754551
Pismis_8,130.407,-46.272,0.517,-5.757,4.945,44,265.08965591541084,-2.578665067489285,32.359382746997106
Pismis_Moreno_1,334.695,63.251,1.051,-2.301,-2.251,62,106.71310722940486,5.292749402985336,8.912505467113453
Platais_10,205.22,-59.271,4.158,-30.591,-10.215,20,309.2201963258315,2.995760900243486,109.6478099832217
Platais_3,69.976,71.28,5.62,3.616,-20.931,81,139.2206792563546,16.06814614312555,177.82794100389228
Platais_8,136.718,-58.685,7.415,-15.596,14.474,211,277.1209584461955,-7.576051744196276,30.199518530332412
Platais_9,139.241,-43.862,5.463,-24.705,13.333,125,267.36225380158163,3.7075026316544664,50.1187013514281
Pozzo_1,122.374,-47.335,2.853,-6.516,9.53,341,262.7978751258004,-7.69020742551165,9.54992627963112
RSG_1,75.508,37.475,3.001,0.77,-12.33,98,167.8163372753297,-2.6988093204031864,123.026920306321
RSG_5,303.482,45.574,2.945,3.573,1.605,162,81.71887978305422,6.097661884285992,34.67368199963294
RSG_7,344.19,59.363,2.337,4.927,-1.865,124,108.78045546104494,-0.3207661693925871,38.904528168399445
RSG_8,344.983,59.371,2.21,5.343,-1.654,170,109.15022939400903,-0.4838513681371724,26.915337400578164
Riddle_4,31.862,60.26,0.339,-0.757,-0.451,41,132.22943746710737,-1.23243459550352,26.915337400578164
Roslund_2,296.261,23.977,0.463,-1.741,-5.115,97,60.20499979065623,-0.1820728672111216,11.4815347022194
Roslund_3,299.695,20.509,0.585,-0.386,-5.108,104,58.84231733780868,-4.684533151247386,53.70318199557904
Roslund_4,301.199,29.196,0.423,-2.166,-5.057,31,66.95434812904469,-1.262187633238633,16.98243727045763
Roslund_5,302.641,33.751,1.831,1.981,-1.164,151,71.45119000898197,0.16615478533793634,97.72367059324804
Roslund_6,307.185,39.798,2.809,5.875,2.155,247,78.49432676355592,0.5846175345328531,89.12505467113454
Roslund_7,313.196,37.847,0.78,1.729,-0.36,128,79.81711297934,-4.312019604736477,125.8926517592568
Ruprecht_1,99.084,-14.157,0.631,-0.316,-0.9,115,223.96000055665405,-9.691755399766736,288.40317564502845
Ruprecht_10,106.626,-20.125,0.435,-0.849,0.564,25,232.571099315267,-5.854094687176782,288.40317564502845
Ruprecht_100,181.52,-62.624,0.253,-8.255,0.898,48,297.7445760185111,-0.2099709030254035,204.1739917404129
Ruprecht_101,182.398,-62.995,0.272,-9.521,0.479,257,298.202490333861,-0.5081442676034599,1047.129651766654
Ruprecht_102,183.393,-62.719,0.305,-4.109,0.293,47,298.60851914304664,-0.16554573247516652,436.51617731910005
Ruprecht_105,188.694,-61.592,0.46,-5.986,-0.001,42,300.95111743302596,1.2156531630242078,389.04528168399446
Ruprecht_107,199.937,-64.944,0.237,-5.845,-1.622,40,305.92530772342894,-2.2369192686386095,204.1739917404129
Ruprecht_108,203.002,-58.509,0.977,-9.025,-2.323,32,308.22242398809124,3.9453939086232315,83.17639172213713
Ruprecht_111,219.01,-59.975,0.666,-7.214,-6.113,130,315.67235905419415,0.28373124314343423,912.0109194638907
Ruprecht_112,224.256,-62.56,0.322,-4.421,-4.23,374,316.8436255098818,-3.1303820805625677,537.0312303176601
Ruprecht_115,243.215,-52.393,0.366,-4.333,-4.546,97,330.9628691683273,-0.8435648368348242,234.42281975923814
Ruprecht_117,245.888,-51.879,0.276,-0.474,-2.234,69,332.49620161137494,-1.6217527336992894,131.82563911826833
Ruprecht_119,247.039,-51.5,0.433,-1.3,-3.413,82,333.26577482029336,-1.8688423109866124,47.862990313698695
Ruprecht_121,250.436,-46.159,0.462,-1.073,-2.569,330,338.7123358689885,0.09415884884328307,177.82794100389228
Ruprecht_126,263.783,-34.306,0.244,-0.457,-3.295,70,354.2644335211766,-0.9582710043655173,100.0
Ruprecht_127,264.462,-36.309,0.385,-0.297,-2.266,55,352.8726228005961,-2.502199468432776,13.489632380568445
Ruprecht_128,266.063,-34.879,0.498,1.889,-1.262,165,354.7764388485604,-2.852764425002298,954.9915794217654
Ruprecht_130,266.9,-30.098,0.389,0.477,-1.795,42,359.23064606611683,-0.9713520564162481,398.10752023765514
Ruprecht_134,268.184,-29.537,0.391,-1.653,-2.432,80,0.2836988363995612,-1.640214513888166,1659.5879278457614
Ruprecht_135,269.511,-11.646,0.901,1.42,-1.415,48,16.405043732517612,6.269063598091008,645.6548528681109
Ruprecht_138,269.984,-24.665,0.369,0.248,-1.147,83,5.301672654815267,-0.5765831028066181,9.54992627963112
Ruprecht_143,278.174,-12.148,0.323,0.722,-1.086,78,20.001392896032975,-1.4259443184097729,398.10752023765514
Ruprecht_144,278.437,-11.425,0.555,0.142,-0.876,32,20.76188981907293,-1.3211501497886469,30.199518530332412
Ruprecht_145,282.636,-18.27,1.651,8.329,-4.08,219,16.464277198728716,-8.02772432200563,812.8302305789093
Ruprecht_147,289.087,-16.333,3.25,-0.939,-26.576,169,20.929644703670437,-12.760630627975823,3019.9485372543654
Ruprecht_148,71.638,44.711,0.26,-0.153,-1.076,40,160.35920551557663,-0.4037755232627412,43.65156980428764
Ruprecht_151,115.315,-16.279,0.867,-4.272,3.242,41,233.07895004842746,3.23544915007451,446.6831997992294
Ruprecht_16,110.798,-19.48,0.304,-2.174,2.501,50,233.81094087602625,-2.0734053862154656,269.1536695250797
Ruprecht_161,152.4,-61.259,1.086,-10.391,3.742,76,284.69834768544416,-4.254921856711492,104.71296517666539
Ruprecht_164,172.616,-60.752,0.194,-6.83,1.321,125,293.1983990005483,0.5803245672605728,1698.2418624462762
Ruprecht_167,215.15,-58.858,0.613,-8.205,-4.838,80,314.2517280090632,2.040231569470239,537.0312303176601
Ruprecht_170,276.335,-9.995,0.463,0.452,-0.132,65,21.070970381241025,1.1718302599420118,58.88436294945623
Ruprecht_171,278.012,-16.062,0.62,7.677,1.091,719,16.451973793304667,-3.0891194258275783,2754.2260421949854
Ruprecht_172,302.888,35.603,0.259,-2.034,-3.668,82,73.11236311308006,1.0099547531054966,1047.129651766654
Ruprecht_174,310.856,37.031,0.398,-3.154,-4.675,79,78.0122725034332,-3.376668592402578,478.6304286528699
Ruprecht_176,243.676,-51.332,0.335,-2.644,-2.984,107,331.8991744231605,-0.26895545686413713,120.22642234116694
Ruprecht_18,111.16,-26.213,0.364,-0.487,1.127,198,239.9236314701864,-4.941722073245886,128.8248533293805
Ruprecht_19,111.48,-21.844,0.679,-2.605,3.841,38,236.19806089066282,-2.6274131713119475,72.44361827871234
Ruprecht_23,112.665,-23.383,0.341,-2.078,1.56,96,238.07404895091932,-2.398405363791056,407.379955757968
Ruprecht_24,112.964,-12.785,0.483,-0.781,0.462,7,228.9134944111418,2.9443517430992237,
Ruprecht_25,114.192,-23.387,0.123,-1.101,1.993,24,238.75563933766284,-1.1735401377753008,316.2277660168379
Ruprecht_26,114.271,-15.587,0.923,-3.2,0.071,73,231.98255705726356,2.6989904245077923,31.622776601683793
Ruprecht_27,114.423,-26.516,0.469,-1.23,0.428,117,241.59024809201335,-2.518229374833317,562.341325190349
Ruprecht_28,114.9,-30.933,0.198,-2.567,3.854,110,245.65672919970353,-4.309446830232211,1174.8967293472915
Ruprecht_29,115.279,-24.377,0.44,-2.138,1.617,31,240.10637759414104,-0.794045804405275,239.88335511359205
Ruprecht_32,116.3,-25.539,0.181,-2.024,3.081,13,241.57497058909144,-0.5691469917432264,
Ruprecht_33,116.445,-21.915,0.417,-1.384,0.058,50,238.5049983600715,1.361550777499642,269.1536695250797
Ruprecht_34,116.478,-20.386,0.357,-2.129,1.044,43,237.19653343484697,2.1542358119589755,457.08802901852084
Ruprecht_35,116.548,-31.278,0.243,-2.256,3.136,35,246.6557776651988,-3.252894383203801,54.954058423872254
Ruprecht_36,117.096,-26.287,0.34,-2.768,0.903,60,242.58166452629507,-0.3268208932107223,56.23413251903491
Ruprecht_37,117.452,-17.249,0.195,-1.7,2.417,75,234.9431430199655,4.527134701047101,2238.7231049868674
Ruprecht_4,102.248,-10.524,0.214,-0.197,0.096,50,222.04890423405692,-5.314496405607818,851.1386362915023
Ruprecht_41,118.443,-26.992,0.195,-2.593,3.554,39,243.80233707892737,0.3488895794810879,144.54392628956643
Ruprecht_42,119.407,-25.92,0.121,-1.911,2.191,45,243.3323725133178,1.642413468320009,338.8439477987164
Ruprecht_43,119.697,-28.805,0.105,-2.23,3.041,1,245.92722793799663,0.35454583202473505,
Ruprecht_44,119.708,-28.558,0.152,-2.381,2.935,57,245.72187282279836,0.492145739854956,14.454392628956644
Ruprecht_45,119.894,-16.292,0.192,-2.712,2.817,105,235.31182196601716,7.026728994003198,3162.2776601683795
Ruprecht_47,120.57,-31.074,0.234,-2.5,2.727,52,248.25419204957376,-0.19842803378083546,29.512078009328953
Ruprecht_48,120.681,-32.045,0.235,-2.517,2.827,61,249.12739901609015,-0.6335536514798855,112.20189470737863
Ruprecht_50,120.872,-30.873,0.414,-1.726,2.352,37,248.22153727589807,0.1277392175616554,457.08802901852084
Ruprecht_54,122.844,-31.947,0.193,-2.66,3.124,66,250.034574531157,0.9638281491594122,275.42260421949857
Ruprecht_58,123.71,-31.938,0.266,-2.68,1.388,129,250.4323279979911,1.5818760549093964,331.13147050815843
Ruprecht_60,126.105,-47.207,0.186,-3.788,5.401,109,264.09554298980714,-5.507851536845347,977.2367059324805
Ruprecht_61,126.327,-34.135,0.271,-2.556,3.866,17,253.4864241180196,2.1483020240837334,
Ruprecht_63,128.169,-48.304,0.216,-2.541,3.229,84,265.8010123273523,-5.013528179004611,575.440240605537
Ruprecht_65,129.838,-44.041,0.412,-4.746,4.245,33,263.07706285752147,-1.5331750937544937,22.908683570453768
Ruprecht_66,130.142,-38.071,0.222,-3.115,3.085,106,258.48634785495113,2.2914036822051496,1412.5363038976318
Ruprecht_67,130.464,-43.363,0.624,-4.42,3.646,53,262.8174923977536,-0.7604259936489841,426.5796312095559
Ruprecht_68,131.147,-35.9,0.301,-2.619,5.61,329,257.26558599909305,4.259205943944712,1819.701817628807
Ruprecht_71,132.316,-46.875,0.486,-5.22,4.642,39,266.3793279241205,-1.9268237372832226,21.37961713919407
Ruprecht_75,140.486,-56.314,0.202,-6.118,4.995,39,276.78821483163426,-4.476841391339879,1698.2418624462762
Ruprecht_76,141.077,-51.651,0.466,-6.571,3.601,37,273.75357023838285,-0.9161992792742689,309.0293803866819
Ruprecht_77,141.821,-55.119,0.242,-6.286,4.84,17,276.48801214950606,-3.097124219083192,12.3026920306321
Ruprecht_78,142.282,-53.696,0.097,-3.892,3.252,74,275.6988557102883,-1.8824974811925586,
Ruprecht_79,145.259,-53.846,0.221,-4.631,2.995,147,277.1018147477445,-0.809856676470218,61.65949477018448
Ruprecht_8,105.424,-13.539,0.444,-1.02,-1.424,46,226.1535497025761,-3.9010541959834364,398.10752023765514
Ruprecht_82,146.421,-54.004,0.43,-6.443,4.348,93,277.7240345354843,-0.4842358128019503,457.08802901852084
Ruprecht_83,147.307,-54.611,0.217,-4.639,2.897,73,278.5097607349142,-0.6196162350510398,112.20189470737863
Ruprecht_84,147.281,-65.259,0.491,-6.963,3.997,63,285.32469512800145,-8.825251488078305,346.7368199963294
Ruprecht_85,150.36,-55.109,0.169,-4.443,3.241,108,280.19841338294225,0.07594320741136859,204.1739917404129
Ruprecht_91,161.964,-57.483,0.927,-11.179,2.421,193,286.90368487995096,1.4914961904887836,138.0385355838289
Ruprecht_93,166.037,-61.372,0.436,-6.411,3.104,79,290.4439561764928,-1.12912338060584,245.4710856206481
Ruprecht_94,172.772,-63.426,0.369,-6.378,0.769,47,294.08855563921816,-1.9422635264153911,24.547081610382136
Ruprecht_96,177.67,-62.14,0.27,-5.491,0.806,73,295.8988806097768,-0.10076001690768738,46.77352234557817
Ruprecht_97,179.369,-62.708,0.199,-6.486,0.435,23,296.79123041828046,-0.4813815438871523,177.82794100389228
Ruprecht_98,179.715,-64.581,2.044,-4.114,-8.632,110,297.32583548159863,-2.2830717841190213,489.7783461428336
SAI_108,144.729,-52.947,0.258,-4.931,3.681,34,276.2710036408447,-0.343070014581395,120.22642234116694
SAI_109,145.902,-50.797,0.095,-4.378,3.825,65,275.40514564627705,1.7538577349121782,1047.129651766654
SAI_113,155.685,-59.51,0.179,-5.76,2.975,63,285.06816915359366,-1.8979444851231668,8.912505467113453
SAI_116,177.324,-62.226,0.206,-7.729,1.339,135,295.76225475589,-0.2224087912405137,125.8926517592568
SAI_118,205.811,-63.146,0.514,-4.401,-2.335,108,308.7432862489786,-0.8602755969496848,31.622776601683793
SAI_132,299.248,31.609,0.277,-2.378,-4.135,132,68.1164081957083,1.4402326996806727,794.3275370132719
SAI_14,21.504,62.624,0.23,-1.886,-1.058,41,126.89501303529552,0.01862612780849793,1348.9632380568446
SAI_149,354.506,60.541,0.304,-3.901,-1.633,23,114.02187491816312,-1.0544868723435832,281.8381693478142
SAI_16,31.366,62.265,0.157,-0.725,-0.305,24,131.42715145505952,0.6204689911007625,1000.0
SAI_17,35.218,59.188,0.148,-0.123,-0.682,26,134.1730052574294,-1.7178419461243526,1174.8967293472915
SAI_24,44.816,60.566,0.446,-0.201,0.114,84,138.01298141250285,1.4927047401434568,6.918312139914402
SAI_25,45.109,57.307,0.372,0.608,-1.205,23,139.68791778870823,-1.3071197834508947,1.5848924964027185
SAI_4,5.895,62.712,0.314,-3.095,-0.551,43,119.74518130271437,0.012751834980897086,104.71296517666539
SAI_47,81.0,42.315,0.188,0.092,-0.335,12,166.37299324427804,3.551029573357353,63.09576215861531
SAI_72,103.973,0.232,0.242,-0.325,0.065,6,213.2332164772381,1.0968045753320388,
SAI_81,118.036,-28.12,0.21,-2.003,2.944,62,244.58504704273764,-0.5399012471910527,162.1810239813303
SAI_86,122.055,-36.606,0.219,-3.111,2.931,78,253.5872045553289,-2.12063686399205,562.341325190349
SAI_91,129.243,-50.045,0.251,-4.085,4.229,62,267.6261374263038,-5.483289644636136,524.8077829311784
SAI_94,131.171,-46.292,0.204,-4.254,4.479,52,265.43145035014936,-2.175457577232348,1479.1086480080835
Saurer_2,126.366,-39.64,0.109,-2.969,4.567,40,257.9994918732781,-1.0053333921979524,1621.810239813303
Schuster_1,151.159,-55.857,0.139,-5.102,3.768,17,281.0080369682381,-0.2541613764745641,
