source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,l,b
1867062042094481280,317.51021920296057,34.02712401959438,1.3962292248604526,0.024263378,2.1487814731984125,-2.350173127927341,9.341963,-0.033403397,79.2100067326274,-9.451694587620908
2922496653897334656,104.64920773683063,-23.30402067440616,1.3468728928544156,0.045093063,-2.5406751627192827,3.4804696437064018,10.721341,-0.09124756,234.62451376854168,-8.908886445284557
2926993175415844096,101.55184550591069,-20.90428116428939,1.3468419517263093,0.024355244,-4.3382049052643445,-1.2582180789763495,9.980237,-0.043011665,231.17463815838164,-10.467148735762883
2948822157713652096,102.24056072661836,-15.144737870342249,6.16965145873807,0.53309226,-3.9408203388271192,-2.3774400506804474,5.4815044,-0.124549866,226.20918962245509,-7.377680070155498
5590172614631352960,108.10837790993044,-36.54408237608584,3.4979746354339913,0.048910473,-9.750160066360259,5.8950602613040495,8.367207,-0.003019333,248.08836747920913,-11.89390499092988
5600146868718867840,115.50280590127477,-27.812515611328223,0.7384790099990751,0.029774215,-4.799377785838393,2.484536857761872,11.378109,-0.034355164,243.19290575709255,-2.3185273411004674
5608090805870313344,105.33737119307888,-29.055853433316155,1.7589757493067826,0.23795955,-2.570496698568392,2.9475204365026046,9.405458,-0.06305599,240.1649153053443,-10.825524353170962
5609926096935859968,108.09319607457276,-27.589727427070034,1.4901712925709054,0.026745657,-4.34259220148247,3.2315225744963647,10.001824,-0.046596527,239.89830934330143,-8.003361617982902
5613345582409620096,113.1034943462735,-26.174000303146858,0.7956399353449746,0.036953393,-3.656959757247373,3.5955468540514266,11.179323,-0.06510067,240.71751184871175,-3.3874396713898447
5618700410186837376,112.91126000443614,-22.882838798770337,0.8446566864493271,0.028672965,-5.305483056727265,4.062775874816175,10.933059,-0.041345596,237.74370386669293,-1.9596835944535211
5642219440637563648,130.30753933979682,-30.085413015551033,0.9727004499396067,0.027342087,-5.580084358745372,3.678135009183202,9.418183,-0.08896351,252.2101165105512,7.260883461140106
5644194442708368512,125.26932708486166,-30.669887024412862,0.7500931255301797,0.022825394,-4.856596568698098,4.391870651357415,11.001899,-0.055631638,250.12874444760985,3.395998797176166
5646942706380434432,127.96912561146358,-26.202063465102945,14.937637255275414,0.034304675,-53.06868727441615,-17.25410440528995,15.447049,-0.20911503,247.8226443871331,7.904689949524036
3036191172722881408,120.40239108402882,-11.907413510605224,1.4940991519421485,0.024041092,-6.608678114120717,-0.6237891921394727,10.476967,-0.015973091,231.75980046177455,9.695058358767488
3037264296071462528,118.82148190596244,-11.15148342921812,1.6038035180619767,0.048898064,-0.17112491544551728,-1.3447631234016164,7.3151865,-0.16211891,230.3067608136555,8.73917379083281
3044980222001242112,106.64983803214966,-12.393947236136853,0.8667986041469107,0.04866629,-3.722827245185467,0.6614695628547782,6.4399147,-0.16475677,225.67860562796204,-2.3157441411124133
3088408079436640640,117.18503642506025,1.939132376090603,2.6937932830870093,0.027629342,-9.346132052572322,-5.041994810251269,9.078123,-0.03484726,217.8100605034273,13.621935323103067
3110664703046119424,110.06885064365102,-0.019122733644869067,1.3428758538273222,0.029878845,-2.3728210162107493,0.5095647168460559,10.4473,-0.029844284,216.25017538620975,6.403941706201245
3126701591231524352,99.54680818720809,1.700823876712975,1.423888819631181,0.0309062,-1.9140384329923494,-2.3038820767917283,9.793725,-0.06566906,209.90583477707753,-2.1703828072437066
3127724755521761664,101.38592808443113,4.393953856025346,1.5622919524657806,0.02916419,-2.4294125022113633,-1.9416290842885373,9.022572,-0.024287224,208.35010066412687,0.6941803628307666
3345191147426894336,92.1265162998621,13.971056310554728,0.9841956877750191,0.055287026,-1.1871465957841985,-1.431056094111741,7.287443,-0.119390965,195.61471303419754,-2.90913443054499
3354445221401694464,102.06862946033954,14.592433127422103,1.5049226914767042,0.055234227,-0.8734300531781455,-1.8608925465264936,7.648058,-0.024450302,199.5437504027825,5.911572769184623
3369967168786495872,94.86439387841669,16.575107835114476,2.3438470135288014,0.07763659,0.711833395396719,-0.2794862658473172,8.965495,-0.050675392,194.58946880948588,0.6552688365559065
5701362072319402240,122.91722790030924,-20.66633723286423,0.21120680101777142,0.02070787,-1.8141100029084805,3.5602679398208097,14.240388,-0.019762993,240.5802573652974,7.161522982238024
5718387872436134528,119.40758157995194,-16.304050776441677,1.2501869132980648,0.031902116,-4.120252470173215,4.973798570424574,10.124002,-0.06056404,235.08080570717576,6.6199097128123245
5957711417330884096,267.49534848600933,-41.37960029962489,2.5561926806781887,0.047391273,-0.9582869293075746,-8.671324672597299,7.923904,-0.070281506,349.7515241649886,-7.15133618984637
6724648613408558208,274.27816228837355,-42.16241773779032,0.9360060875369749,0.05099545,0.5768563698973594,-5.50522878260364,15.750541,-0.2128191,351.4596686323057,-11.98387463017359
6735684480336667264,280.91445623229885,-33.1391216009957,0.17174978713186626,0.028746117,3.448941021504928,-3.681456909056859,14.402087,-0.0035858154,2.1005282901967477,-12.94296226229452
4094823164378826880,274.6505483782949,-18.611709622840145,0.7964660566541326,0.037344847,-7.4263011247719835,-9.739157922420391,15.021326,-0.10320759,12.698028434665684,-1.4382095280838079
4533452746765000960,285.57922183263025,23.716112658160835,0.8390021856679364,0.029858543,4.69521480082723,3.0447632390756976,15.528739,-0.06844425,55.376363781149514,8.321932090286143
